date,Year,Month,Bond_lag_MV,Bond_Ew_Ret,Bond_Vw_Ret
1930-03-31,1930,3,0.015266,0.00830668204228379,0.008409329036649439
1930-04-30,1930,4,0.014804,0.0017998737534196637,0.0009863538619914842
1930-05-31,1930,5,0.015248,0.009293645670053413,0.008335357410965125
1930-06-30,1930,6,0.015208,0.004585670612286495,0.007416477293654692
1930-07-31,1930,7,0.014553,0.005465023934628433,0.0037090382969686077
1930-08-31,1930,8,0.014949,0.002043401391542915,0.0019479734531043318
1930-09-30,1930,9,0.014949,0.00797223181116968,0.007299162804993932
1930-10-31,1930,10,0.014566,0.0031948505844529474,0.0039040336218267623
1930-11-30,1930,11,0.014897,0.0036140452158084846,0.004613251482335749
1930-12-31,1930,12,0.014892,0.0009614783793079842,0.0011051283650540785
1931-01-31,1931,1,0.014409,-0.0011348406391483955,-0.0034576808371523096
1931-02-28,1931,2,0.014964,0.002799034978392557,0.005495478657400131
1931-03-31,1931,3,0.014837,0.003789253473224659,0.006088557669504126
1931-04-30,1931,4,0.013941,0.004391794841832092,0.00576790455928456
1931-05-31,1931,5,0.015399,0.005531074175381992,0.008257979308753596
1931-06-30,1931,6,0.015674,0.0013857568112553,0.002147482367781164
1931-07-31,1931,7,0.015195,0.00264561870525586,0.0020203643665318086
1931-08-31,1931,8,0.015932,0.0014041638261727879,0.002340709153528829
1931-09-30,1931,9,0.015954,-0.007492036015965597,-0.01688212732716146
1931-10-31,1931,10,0.015541,-0.014634490670410352,-0.01539652007967668
1931-11-30,1931,11,0.016556,0.003717896266968989,0.001987416907463706
1931-12-31,1931,12,0.016432,-0.01843672343765804,-0.019861150002400303
1932-01-31,1932,1,0.015633,-0.007262783367489777,-0.005628923789798413
1932-02-29,1932,2,0.016957,0.019358277574695725,0.022791375196659653
1932-03-31,1932,3,0.016687,0.007764000387745862,0.00721193992629526
1932-04-30,1932,4,0.016599,0.020076936650115337,0.02466394511289272
1932-05-31,1932,5,0.017677,-0.006378323610843858,-0.007043103847065927
1932-06-30,1932,6,0.017535,0.005483610795304986,0.008952293428668413
1932-07-31,1932,7,0.017878,0.0065676265121565975,0.010099663927329201
1932-08-31,1932,8,0.018337,0.004422667483967253,0.004562024931259788
1932-09-30,1932,9,0.018259,0.00600110009195287,0.006950540942564314
1932-10-31,1932,10,0.018445,0.0021147365020058252,0.0020275041109677244
1932-11-30,1932,11,0.019289,0.0020730010180785284,0.0031354339297991187
1932-12-31,1932,12,0.019715,0.006552991607458949,0.008771843279316828
1933-01-31,1933,1,0.019324,0.005073258446924248,0.004614227075087314
1933-02-28,1933,2,0.019664,-0.013046363867419732,-0.018962958210567833
1933-03-31,1933,3,0.019584,0.005025335213486829,0.007554499187770655
1933-04-30,1933,4,0.019277,0.0026210531738606415,0.004188852902742368
1933-05-31,1933,5,0.020127,0.010292798232086694,0.013848753792034964
1933-06-30,1933,6,0.020147,0.004426132467477622,0.004743805539828701
1933-07-31,1933,7,0.020438,-0.0005348745660152285,0.0006485672133810979
1933-08-31,1933,8,0.021442,0.0052012655548145156,0.005268721647799228
1933-09-30,1933,9,0.020701,0.001271039328112172,0.0011266828249614884
1933-10-31,1933,10,0.021789,-0.00021016099086214996,0.0005342472261836748
1933-11-30,1933,11,0.021179,-0.011103302797763353,-0.01416352479587087
1933-12-31,1933,12,0.021051,0.00021648236701777077,0.002562253215237254
1934-01-31,1934,1,0.021708,0.007665112244906231,0.010702670727330357
1934-02-28,1934,2,0.022584,0.007563167949674819,0.008318219836548062
1934-03-31,1934,3,0.023778,0.010350561409251233,0.011897783438425258
1934-04-30,1934,4,0.024489,0.0057906353743428455,0.009027891430188614
1934-05-31,1934,5,0.023652,0.006675281276183253,0.007603421891827914
1934-06-30,1934,6,0.024717,0.0033126439198395597,0.0046055968793364795
1934-07-31,1934,7,0.024391,0.0014542457355818691,0.0016090465321414533
1934-08-31,1934,8,0.025537,-0.0031742692857159604,-0.004165947382935382
1934-09-30,1934,9,0.025559,-0.005653772807527754,-0.008329442716084092
1934-10-31,1934,10,0.024667,0.008123222516546598,0.012886713376605477
1934-11-30,1934,11,0.025638,0.0030537974344098744,0.0023537846242251362
1934-12-31,1934,12,0.025822,0.004964001961780507,0.007950490305803028
1935-01-31,1935,1,0.025657,0.005925751864043731,0.00880112270570432
1935-02-28,1935,2,0.026065,0.004081423105496167,0.005548323520905051
1935-03-31,1935,3,0.026823,0.0020453298175426874,0.0026690377631178805
1935-04-30,1935,4,0.024603,0.0036354024818719723,0.005936890243260758
1935-05-31,1935,5,0.026786,0.0007037460564912883,-0.0017706558853076535
1935-06-30,1935,6,0.026486,0.004023256205167035,0.006377453238414935
1935-07-31,1935,7,0.024588,0.0015151116512416545,0.002151251348622757
1935-08-31,1935,8,0.025359,-0.005275997436386797,-0.008047473948880496
1935-09-30,1935,9,0.026079,-0.0011291719706167155,-0.0023365046132340413
1935-10-31,1935,10,0.025267,0.005744257202787043,0.0069608036441027085
1935-11-30,1935,11,0.025871,0.001463100070716496,0.001459564003827459
1935-12-31,1935,12,0.026008,0.0036196375260427963,0.005702016727056498
1936-01-31,1936,1,0.02635,0.0015915133443786614,0.002681706330872906
1936-02-29,1936,2,0.027237,0.00391263486932452,0.006862886573397749
1936-03-31,1936,3,0.027287,0.002510717256969564,0.00490365315394411
1936-04-30,1936,4,0.026642,0.0014345240133144695,0.0026812678307212446
1936-05-31,1936,5,0.028479,0.0018658165155659937,0.002921467014032803
1936-06-30,1936,6,0.028579,0.00017968170724767094,0.0009390704988593052
1936-07-31,1936,7,0.027446,0.001847525901757079,0.002994035550431838
1936-08-31,1936,8,0.029608,0.00372141164919872,0.006239125872653605
1936-09-30,1936,9,0.029507,0.0005273749756719684,0.0002958589688316596
1936-10-31,1936,10,0.028943,0.001005812216904431,0.0013183779902400659
1936-11-30,1936,11,0.029974,0.007894782579433329,0.013499775325985123
1936-12-31,1936,12,0.029974,-0.001023954473442647,-0.0006103277203300746
1937-01-31,1937,1,0.029209,-0.0017348127911254257,-0.003119103315089873
1937-02-28,1937,2,0.031149,0.0009337542842615252,0.0021877988503386106
1937-03-31,1937,3,0.031227,-0.013184416952501193,-0.023106931341966598
1937-04-30,1937,4,0.030794,0.0006745680813645037,0.002162109624219405
1937-05-31,1937,5,0.030275,0.004733412006940671,0.007606692455553514
1937-06-30,1937,6,0.031075,9.254898207448803e-05,-0.0005714500525815223
1937-07-31,1937,7,0.031375,0.004824346637239141,0.009058828240676461
1937-08-31,1937,8,0.032328,-0.003219848836041271,-0.006788907300523365
1937-09-30,1937,9,0.032678,0.0036554151612041338,0.005791739316796473
1937-10-31,1937,10,0.031311,0.002526399253075618,0.0034701284344411786
1937-11-30,1937,11,0.032136,0.0029523857151635313,0.0058137336938483926
1937-12-31,1937,12,0.032636,0.003189142785002234,0.00582212129749164
1938-01-31,1938,1,0.032075,0.002842214428730381,0.004876147236725264
1938-02-28,1938,2,0.033032,0.0025982052953866857,0.004224667305850545
1938-03-31,1938,3,0.032982,-0.001333196353429975,-0.0027732505554423775
1938-04-30,1938,4,0.032177,0.010203989426332076,0.014649016226925295
1938-05-31,1938,5,0.032427,0.003941350701812248,0.004201044568367523
1938-06-30,1938,6,0.031977,0.002801361977638495,0.0032526645956440906
1938-07-31,1938,7,0.030381,0.0020961032254669483,0.002054136703086341
1938-08-31,1938,8,0.031317,0.00022781433988905897,0.0007135151361104338
1938-09-30,1938,9,0.031469,-0.0005662554212777578,0.00035050470246746377
1938-10-31,1938,10,0.031287,0.005605568383926269,0.007328535106187111
1938-11-30,1938,11,0.032673,-0.00016861711004416757,-0.000787927334011541
1938-12-31,1938,12,0.032172,0.004599785497966723,0.0056674745046446425
1939-01-31,1939,1,0.031733,0.0036997744931511396,0.004113402182780066
1939-02-28,1939,2,0.034189,0.004410122267859608,0.005849580354112141
1939-03-31,1939,3,0.034191,0.005696391633275748,0.007797491939552831
1939-04-30,1939,4,0.033064,0.0032752140802794092,0.004924121424073067
1939-05-31,1939,5,0.033065,0.007113307903494105,0.010104002321084122
1939-06-30,1939,6,0.032961,-0.00225279158020861,-0.002693296637738139
1939-07-31,1939,7,0.032517,0.004410535694389948,0.006485477368853463
1939-08-31,1939,8,0.033037,-0.01013142363863817,-0.014206762225218536
1939-09-30,1939,9,0.032834,-0.022015196521989532,-0.02790928685263989
1939-10-31,1939,10,0.033025,0.020221392620806054,0.025593524152898308
1939-11-30,1939,11,0.032923,0.008809852503809574,0.010418801779977102
1939-12-31,1939,12,0.032408,0.006505249792247324,0.008621938483859481
1940-01-31,1940,1,0.031862,-0.0003021349637438659,-0.00043546155371480767
1940-02-29,1940,2,0.033582,0.0018448256252095515,0.0021913540497866626
1940-03-31,1940,3,0.033686,0.006742010995513054,0.01027461532882112
1940-04-30,1940,4,0.03289,9.417579450188984e-06,-0.00045428516179466265
1940-05-31,1940,5,0.033506,-0.01684498919071433,-0.02160872364484807
1940-06-30,1940,6,0.033508,0.013832671826348371,0.01852562324882199
1940-07-31,1940,7,0.033234,0.0017037502473548512,0.0018273126191328231
1940-08-31,1940,8,0.033411,0.003239543791143411,0.003484792348796322
1940-09-30,1940,9,0.033991,0.004539573523975688,0.006364842617778244
1940-10-31,1940,10,0.034191,0.003720984959753363,0.004014516943951403
1940-11-30,1940,11,0.033466,0.007947066537429225,0.01106167798745348
1940-12-31,1940,12,0.03409,0.0022634547465413043,0.0030334460675779536
1941-01-31,1941,1,0.033981,-0.007612951188460222,-0.011012582213737875
1941-02-28,1941,2,0.034609,-0.0022108433378725196,-0.001801270813897186
1941-03-31,1941,3,0.034611,0.0029305238244695104,0.0044899312245766584
1941-04-30,1941,4,0.033542,0.006464813326593948,0.008223305902261193
1941-05-31,1941,5,0.034622,0.0015462442550707896,0.0017507598477659516
1941-06-30,1941,6,0.035545,0.0037451215024357086,0.0047952201588497044
1941-07-31,1941,7,0.035036,0.0024765566501673032,0.0030821891936608573
1941-08-31,1941,8,0.035983,-0.00012842903123804134,-0.00033467419641981376
1941-09-30,1941,9,0.036637,-0.0004739481936353921,-0.0006792927494167105
1941-10-31,1941,10,0.036336,0.001198597570980377,0.0037810561412907236
1941-11-30,1941,11,0.03665,-0.0018790270247269268,-0.0020703679789079226
1941-12-31,1941,12,0.039465,-0.007516987594214776,-0.011336295517150272
1942-01-31,1942,1,0.040151,0.001827047363599835,0.001357101833965282
1942-02-28,1942,2,0.040555,-0.0007306783992146536,-0.0016309366959201819
1942-03-31,1942,3,0.041469,0.00638976485238342,0.009337309152276888
1942-04-30,1942,4,0.042599,-0.0009113397182223935,-0.0014310380516385115
1942-05-31,1942,5,0.042899,0.002325697941026833,0.003754079512690674
1942-06-30,1942,6,0.044407,0.00031509990543563765,0.00027383121999995276
1942-07-31,1942,7,0.045702,0.0004712261389437588,0.0006774544249995302
1942-08-31,1942,8,0.049414,0.0011087654491065918,0.0013224970572380734
1942-09-30,1942,9,0.053777,0.0002309936135232532,0.00024567010797257974
1942-10-31,1942,10,0.055249,0.0016919024058513047,0.0019110725880934366
1942-11-30,1942,11,0.059247,0.00021973551280678842,4.750835280407266e-05
1942-12-31,1942,12,0.064147,0.0014911066162824039,0.0019361379621421941
1943-01-31,1943,1,0.063863,0.0029128914508289687,0.003193811628079499
1943-02-28,1943,2,0.072968,0.0010496875444727222,0.0010904821080406542
1943-03-31,1943,3,0.075782,0.0005533716899091166,0.0007589311494352341
1943-04-30,1943,4,0.075717,0.0028855223240979496,0.003278610985577623
1943-05-31,1943,5,0.07542,0.004009923699621756,0.004615049875449202
1943-06-30,1943,6,0.076976,0.0031114029519364477,0.002914985747420892
1943-07-31,1943,7,0.091259,0.0002400543304810225,0.00022428579026563915
1943-08-31,1943,8,0.090155,0.0004244424160497104,0.000513316314344611
1943-09-30,1943,9,0.09489,0.0015508579474160019,0.001541938650282961
1943-10-31,1943,10,0.094698,0.0008501929865050238,0.0009754351501380782
1943-11-30,1943,11,0.092288,0.00032843690449114657,0.0003922110463932433
1943-12-31,1943,12,0.103445,0.0010096666657622346,0.0013929033609472214
1944-01-31,1944,1,0.111072,0.00130854568154858,0.0013735885215963907
1944-02-29,1944,2,0.108868,0.0028027594613375885,0.002726439482684122
1944-03-31,1944,3,0.11002,0.0011790374466679138,0.0011610602880862614
1944-04-30,1944,4,0.117864,0.0012837588517717016,0.0014368023040841622
1944-05-31,1944,5,0.124523,0.0014322391511231666,0.001521321859415827
1944-06-30,1944,6,0.125154,0.001398766520132464,0.0013385414765991366
1944-07-31,1944,7,0.124376,0.0018742402108750825,0.0021558067952542996
1944-08-31,1944,8,0.122612,0.0016238970341095297,0.002265436876394559
1944-09-30,1944,9,0.132525,6.445627173701987e-05,0.0003225266745929594
1944-10-31,1944,10,0.139737,0.0008957469762509534,0.0009392839524522107
1944-11-30,1944,11,0.138511,0.0012827822590881798,0.0014242492261354609
1944-12-31,1944,12,0.13643,0.0024241648166258315,0.0023439847516005226
1945-01-31,1945,1,0.139255,0.005234335681879903,0.006049934099931908
1945-02-28,1945,2,0.142135,0.003176613082951315,0.0035173089741501015
1945-03-31,1945,3,0.155025,0.0010568749142810124,0.0013364284964960122
1945-04-30,1945,4,0.152373,0.0026347999581405623,0.003346716475393455
1945-05-31,1945,5,0.155683,0.0003150789978019678,0.0008774888756834745
1945-06-30,1945,6,0.151192,0.0030981206972001286,0.003667149998403927
1945-07-31,1945,7,0.157413,1.630818611496344e-05,-0.00014209634998235164
1945-08-31,1945,8,0.156086,-0.00013646049608545676,0.00032598256994956763
1945-09-30,1945,9,0.174278,0.0013526618462661403,0.0015892815618673555
1945-10-31,1945,10,0.173926,0.0026219520713011224,0.0029915675360706814
1945-11-30,1945,11,0.173032,0.0024850719813656586,0.002750796728531631
1945-12-31,1945,12,0.172943,0.0035931656237394383,0.003972691878227441
1946-01-31,1946,1,0.169625,0.006065025185207683,0.008359538985713674
1946-02-28,1946,2,0.189266,0.0031050166135867673,0.0049143998583238615
1946-03-31,1946,3,0.194229,0.0002767833116786916,0.0012031543049227818
1946-04-30,1946,4,0.191451,-0.004989792297516498,-0.006899468249540065
1946-05-31,1946,5,0.186558,0.001275814748158957,0.002290634256244092
1946-06-30,1946,6,0.18308,0.0023431235186175273,0.002795829990995602
1946-07-31,1946,7,0.178884,-0.0011582743329899541,-0.0021689299466912657
1946-08-31,1946,8,0.178207,-0.0007795885864668881,-0.0007271397873016673
1946-09-30,1946,9,0.180739,-0.0017030459035204048,-0.0016497818789388045
1946-10-31,1946,10,0.175309,0.002792207198983416,0.0038306877289949587
1946-11-30,1946,11,0.171642,-0.0010088708832605155,-0.0018967337582391616
1946-12-31,1946,12,0.170937,0.004050492050257094,0.005493600263573657
1947-01-31,1947,1,0.16633,0.00189159047709646,0.0020491152338671602
1947-02-28,1947,2,0.165858,0.00147383565424942,0.0019756256328149232
1947-03-31,1947,3,0.166675,0.0018825961270864389,0.0024241743002852423
1947-04-30,1947,4,0.164017,-0.0003154081561346251,-5.819912680626875e-05
1947-05-31,1947,5,0.164018,0.0012026191023211104,0.001569931363820566
1947-06-30,1947,6,0.161943,-0.0001291063453011495,-0.0008761380963991053
1947-07-31,1947,7,0.160208,0.0013973383204873755,0.0012590962138865481
1947-08-31,1947,8,0.160997,0.0023815086476966555,0.003208686002926423
1947-09-30,1947,9,0.161098,0.000257149326723887,0.00014798092017610418
1947-10-31,1947,10,0.155958,-0.0029978939540171463,-0.00440472969102341
1947-11-30,1947,11,0.160569,-0.00235911212138613,-0.0026797962318895257
1947-12-31,1947,12,0.160549,-0.0043950343493228475,-0.004294102811356584
1948-01-31,1948,1,0.156371,0.0008911947117467615,0.0014205414294140547
1948-02-29,1948,2,0.160463,0.0025586418493081203,0.002164005705561324
1948-03-31,1948,3,0.157312,0.0026685834703233193,0.0025807620425372293
1948-04-30,1948,4,0.156211,0.001716027536206767,0.0018132598196042933
1948-05-31,1948,5,0.158471,0.004452921236768997,0.005286350615967642
1948-06-30,1948,6,0.156905,-0.0015750532294214997,-0.002091665909597381
1948-07-31,1948,7,0.150573,-0.0001450222856861548,0.00020114916105995226
1948-08-31,1948,8,0.157554,0.0006249480201585786,0.0010121421102458838
1948-09-30,1948,9,0.156257,0.0008218144711097887,0.0011309628711766767
1948-10-31,1948,10,0.145429,0.00048151196997340135,0.0010686651177193452
1948-11-30,1948,11,0.155938,0.0031903944422296566,0.0028229339897628213
1948-12-31,1948,12,0.155146,0.002971805307012023,0.003177392717367358
1949-01-31,1949,1,0.14855,0.003134867161960675,0.0032320255656230236
1949-02-28,1949,2,0.152881,0.001893130907391908,0.002347915152059451
1949-03-31,1949,3,0.151574,0.0022243114030164562,0.0023641709164323116
1949-04-30,1949,4,0.151836,0.0015755347613343124,0.001348622705337111
1949-05-31,1949,5,0.153607,0.0016226167749697055,0.0018407022157103721
1949-06-30,1949,6,0.148602,0.004738153470246502,0.006355188227080509
1949-07-31,1949,7,0.147515,0.0025409440605830697,0.0034553031807036064
1949-08-31,1949,8,0.153121,0.003328836960499351,0.003981094261308276
1949-09-30,1949,9,0.152417,0.0009829953864208838,0.00138015265940213
1949-10-31,1949,10,0.145979,0.0014410188913878286,0.0015217129214195543
1949-11-30,1949,11,0.153524,0.0015747863649857765,0.0019172293168337677
1949-12-31,1949,12,0.152124,0.0025662471907067276,0.0032624714821471237
1950-01-31,1950,1,0.142831,-0.0012209720115041389,-0.0019411354557621132
1950-02-28,1950,2,0.150044,0.000460710879917384,0.00014114664921163994
1950-03-31,1950,3,0.14573,0.00018222132541543168,-0.0003415223207564814
1950-04-30,1950,4,0.144216,-4.872548776491859e-05,-0.0003189188219686943
1950-05-31,1950,5,0.150557,0.0014289519131257175,0.0013156254158574142
1950-06-30,1950,6,0.144434,-0.0002061953531118502,-0.0005582762775415879
1950-07-31,1950,7,0.145459,0.002542145671468588,0.002020068122790057
1950-08-31,1950,8,0.151015,0.0007827827760214498,0.0010510203695138988
1950-09-30,1950,9,0.149516,-0.0009302148100378966,-0.001179871339790342
1950-10-31,1950,10,0.137347,-0.0003372731040735988,-0.00012729936373330613
1950-11-30,1950,11,0.147532,0.0012354656710154388,0.0013151221780277652
1950-12-31,1950,12,0.148231,0.0012535452198690446,0.0012399321064405712
1951-01-31,1951,1,0.140525,0.002540240204610779,0.002357497069117625
1951-02-28,1951,2,0.146374,3.292222670641739e-05,0.00027325344275011353
1951-03-31,1951,3,0.14708,-0.006497791614946077,-0.007839221835172314
1951-04-30,1951,4,0.149386,-0.0011552455671247103,-0.002370505313115448
1951-05-31,1951,5,0.135907,-0.0005266152385831766,-0.0003317964913276758
1951-06-30,1951,6,0.132396,0.001590700847253243,0.0016593762199700853
1951-07-31,1951,7,0.123725,0.004510353152779947,0.00470032754020764
1951-08-31,1951,8,0.126896,0.0060395009934307185,0.006483653690877167
1951-09-30,1951,9,0.134814,-0.00253792504786204,-0.003119032496903526
1951-10-31,1951,10,0.132841,0.0014180669257380257,0.001385458030649991
1951-11-30,1951,11,0.122668,-0.0005026283265818728,-0.0005570741794846783
1951-12-31,1951,12,0.136583,-0.0010655577073759217,-0.0014296023700455251
1952-01-31,1952,1,0.135612,0.0035808627260196413,0.0041760771844936775
1952-02-29,1952,2,0.137678,0.0010388189018463937,0.0008491716687771724
1952-03-31,1952,3,0.136777,0.004577964932891113,0.004917857388596907
1952-04-30,1952,4,0.135888,0.006055619059409656,0.006563692617230284
1952-05-31,1952,5,0.13451,0.0007830738927787341,0.0009957030062209356
1952-06-30,1952,6,0.137101,-0.0003362204827197999,-0.00023770479084004342
1952-07-31,1952,7,0.131342,-0.0005774607049624776,-0.0005235906765974
1952-08-31,1952,8,0.137379,-0.0012513128516182589,-0.0013875305722654164
1952-09-30,1952,9,0.136414,-0.0020784524952895474,-0.0023628794189626307
1952-10-31,1952,10,0.126825,0.004872569752156982,0.0058127368097818525
1952-11-30,1952,11,0.13777,0.0009386911433825387,0.0007027266984126972
1952-12-31,1952,12,0.141082,-9.690364064395629e-05,-4.266908199866347e-05
1953-01-31,1953,1,0.142376,0.0011636341332535581,0.001385281664501771
1953-02-28,1953,2,0.142773,-0.0011718888644553635,-0.001717021158017408
1953-03-31,1953,3,0.134213,-0.0009110634370443112,-0.0005006056493792572
1953-04-30,1953,4,0.139747,-0.003669726562294858,-0.004098040463319995
1953-05-31,1953,5,0.140196,-0.006173331091060263,-0.005983476968242401
1953-06-30,1953,6,0.137281,0.009912648332104404,0.010268291320377234
1953-07-31,1953,7,0.139322,0.004091672742927388,0.004065174758523061
1953-08-31,1953,8,0.141752,0.0015901085894437532,0.0018682825371029727
1953-09-30,1953,9,0.144811,0.01254968583138315,0.012643023437085727
1953-10-31,1953,10,0.13744,0.005355672668939773,0.004797060433383536
1953-11-30,1953,11,0.14676,5.5749071614680424e-05,-0.00019830940519681057
1953-12-31,1953,12,0.138106,0.008261573282492158,0.008405761882843038
1954-01-31,1954,1,0.147026,0.00686930417590798,0.006728083214006557
1954-02-28,1954,2,0.148552,0.005957787517286648,0.00633719266311299
1954-03-31,1954,3,0.130405,0.003283720422384043,0.003648453370082645
1954-04-30,1954,4,0.141172,0.004660574076562011,0.005697177478796518
1954-05-31,1954,5,0.144015,-0.0044322162270438266,-0.005752986300759496
1954-06-30,1954,6,0.138094,0.006210050785915908,0.006809154414357676
1954-07-31,1954,7,0.142785,0.0023224338217044216,0.002176658109892269
1954-08-31,1954,8,0.144283,-0.0008748110760082401,-0.0011367939567104217
1954-09-30,1954,9,0.139101,-0.0001927584297940154,0.00012288834103588877
1954-10-31,1954,10,0.147906,-0.0001872657726824174,-0.0002458988718717775
1954-11-30,1954,11,0.152092,-0.00037785496655614497,-0.0008379859453055446
1954-12-31,1954,12,0.150596,0.00010654989407960247,0.00025994573261259107
1955-01-31,1955,1,0.139674,-0.003635562628420589,-0.003984016693408778
1955-02-28,1955,2,0.151795,-0.0033881662635769495,-0.0037128047234216413
1955-03-31,1955,3,0.137521,0.0024118995548508704,0.0026352857699871767
1955-04-30,1955,4,0.14578,-0.000518853661987703,-0.0006413648574401577
1955-05-31,1955,5,0.150513,0.003148404595218756,0.003513951249187253
1955-06-30,1955,6,0.145158,-0.002326490558698752,-0.002727964842323303
1955-07-31,1955,7,0.149167,-0.004209004092931548,-0.005286903896572299
1955-08-31,1955,8,0.149955,0.0011454513001004463,0.0019888385040275455
1955-09-30,1955,9,0.150943,0.005614039133942028,0.006091192152645932
1955-10-31,1955,10,0.153054,0.004791995847224139,0.005041643333028812
1955-11-30,1955,11,0.153108,-0.0024463387730155085,-0.0028234548024049237
1955-12-31,1955,12,0.15454,0.0005508340504577231,0.0006372449110767728
1956-01-31,1956,1,0.155329,0.006683463760576117,0.007614334397098098
1956-02-29,1956,2,0.155318,0.0008848210245916299,0.0008073846076778864
1956-03-31,1956,3,0.156929,-0.0054047612719437975,-0.006951987960924126
1956-04-30,1956,4,0.145868,-0.0020572260804180187,-0.001155949260144675
1956-05-31,1956,5,0.153142,0.009217160548648594,0.009826503929366355
1956-06-30,1956,6,0.151587,0.002168705710143396,0.0017384080046912963
1956-07-31,1956,7,0.148731,-0.0056218837448956845,-0.007237205482906904
1956-08-31,1956,8,0.134912,-0.005854351973499352,-0.006039302352301985
1956-09-30,1956,9,0.147697,0.0033979534550769093,0.003992828172143396
1956-10-31,1956,10,0.149911,0.0011630776860817355,0.00018408107636704762
1956-11-30,1956,11,0.148353,-0.0022445074156847112,-0.0019052123312450135
1956-12-31,1956,12,0.142543,-0.0017626236861295124,-0.0025556511688515113
1957-01-31,1957,1,0.151344,0.01488045525003981,0.016583679315871527
1957-02-28,1957,2,0.152407,-0.0009875519448045162,-0.0014418514468631657
1957-03-31,1957,3,0.14401,0.0036638523655985397,0.003403603676066679
1957-04-30,1957,4,0.1531,-0.0029479763144010106,-0.0033431475091491667
1957-05-31,1957,5,0.151842,-0.001551073833860134,-0.0018442615082447536
1957-06-30,1957,6,0.148798,-0.0046592061425867895,-0.005463405807480422
1957-07-31,1957,7,0.148846,0.0029287283020488115,0.0031179638952646823
1957-08-31,1957,8,0.138517,0.00402232209374469,0.004804037362116221
1957-09-30,1957,9,0.151166,0.0006917615124630787,0.00016710396599631705
1957-10-31,1957,10,0.15246,0.0036901986700709493,0.003513222079725456
1957-11-30,1957,11,0.154013,0.025012337508903304,0.027232123949731117
1957-12-31,1957,12,0.145249,0.014454550758715639,0.013447394194406508
1958-01-31,1958,1,0.155509,0.004390801986763301,0.0045970628368762
1958-02-28,1958,2,0.154376,0.008121434963206563,0.009087941325530502
1958-03-31,1958,3,0.142004,0.004929193275471947,0.005259757528186359
1958-04-30,1958,4,0.154237,0.005855770390554914,0.004765500767376752
1958-05-31,1958,5,0.153366,0.003778997418153738,0.004066405475502858
1958-06-30,1958,6,0.158948,-0.00656961913833203,-0.006422940074759276
1958-07-31,1958,7,0.149527,-0.006838499046135489,-0.0065971342187097414
1958-08-31,1958,8,0.146277,-0.024125694036484974,-0.02427882061282626
1958-09-30,1958,9,0.158497,-0.0005017432507387732,-0.0006738911420879425
1958-10-31,1958,10,0.158621,0.003165712848598558,0.0028253682294730746
1958-11-30,1958,11,0.163628,0.007546655994396543,0.007220706038083009
1958-12-31,1958,12,0.155316,-0.005476356578042745,-0.005363967143496725
1959-01-31,1959,1,0.165858,-0.0009663598902580053,-0.0007748010558779936
1959-02-28,1959,2,0.168674,0.006140379601500495,0.007248866933668819
1959-03-31,1959,3,0.157857,-0.0014656302950265395,-0.0018536796461501256
1959-04-30,1959,4,0.172687,-0.0026955191242121865,-0.0038626735699102063
1959-05-31,1959,5,0.178075,0.0010852779840062317,0.0009574019690973447
1959-06-30,1959,6,0.172638,0.00013392141535099858,-0.000250134616054358
1959-07-31,1959,7,0.175618,0.003769034999978091,0.0036080138858308555
1959-08-31,1959,8,0.16246,-0.003911762785059607,-0.004730812145554821
1959-09-30,1959,9,0.18282,0.0018377081513514433,0.0025640970184006373
1959-10-31,1959,10,0.180937,0.010041114559737432,0.009859118332364457
1959-11-30,1959,11,0.181886,-0.0016402373436603952,-0.0016430844140783404
1959-12-31,1959,12,0.175284,-0.0029767598125294073,-0.0031142357233537575
1960-01-31,1960,1,0.185999,0.009324389421430709,0.010281873182645859
1960-02-29,1960,2,0.186872,0.0061264518324534965,0.0063256539405032505
1960-03-31,1960,3,0.175442,0.018323228108564175,0.020013122927875642
1960-04-30,1960,4,0.183374,-0.003342639249316423,-0.004008728606452059
1960-05-31,1960,5,0.1807,0.0062390807352566535,0.006053059261422862
1960-06-30,1960,6,0.179722,0.013479794383610653,0.013791856136915942
1960-07-31,1960,7,0.177607,0.01468164253338756,0.016204689402989057
1960-08-31,1960,8,0.180079,0.0002941923158550612,8.206027514875865e-06
1960-09-30,1960,9,0.17504,0.0028370191644073563,0.002633209341507456
1960-10-31,1960,10,0.182611,0.0010263534961435495,0.0011231339627868443
1960-11-30,1960,11,0.183646,-0.003509801981201514,-0.0038120160380561425
1960-12-31,1960,12,0.17633,0.013757605408909187,0.014147000318564461
1961-01-31,1961,1,0.187,-0.0032492717132876973,-0.0028920062065915597
1961-02-28,1961,2,0.18541,0.005999581445542463,0.0058948693101547375
1961-03-31,1961,3,0.180322,0.0018180298632090107,0.0020159557656197562
1961-04-30,1961,4,0.183427,0.00509085553982547,0.005146170306076188
1961-05-31,1961,5,0.184355,0.0004074489872450244,0.0004975423445814538
1961-06-30,1961,6,0.178144,-0.0021289550154243156,-0.0019926145432966357
1961-07-31,1961,7,0.184731,0.0022926206179762704,0.0021944302376753705
1961-08-31,1961,8,0.174038,-0.0003504623831258997,6.0767533613578064e-05
1961-09-30,1961,9,0.187044,0.005553110683758498,0.005334065564427449
1961-10-31,1961,10,0.186994,0.0036378653849064046,0.003468251581979575
1961-11-30,1961,11,0.190247,0.0002283777221077427,0.00030018392038784204
