,Year,Month,Stock lag MV,Stock Ew Ret,Stock Vw Ret
770,1990,4,2917022961.18594,-0.025831972697130678,-0.02665790875764519
771,1990,5,2835964537.78572,0.04612123715536222,0.09095869320624976
772,1990,6,3083221293.9593,0.005242308847394127,-0.004635677540316619
773,1990,7,3061087233.15597,-0.031142908073509293,-0.012213050215486618
774,1990,8,3018874871.14231,-0.11522166346711141,-0.09462624271710024
775,1990,9,2717736613.6614,-0.08124626227726782,-0.0550857439185282
776,1990,10,2558566354.62553,-0.06184745761297561,-0.01240417662227146
777,1990,11,2518412306.74422,0.03688064742665508,0.06904956991674559
778,1990,12,2679467639.80589,-0.0035244523123713098,0.030602257963477302
779,1991,1,2749810189.85421,0.08833360507662547,0.05199313281580654
780,1991,2,2883241754.80199,0.1375616782700422,0.07661975172894069
781,1991,3,3093417271.2545,0.08365299939290011,0.030982058473259876
782,1991,4,3197622020.61269,0.031946401070206104,0.0025495278396498715
783,1991,5,3202457106.94095,0.029758714765694073,0.041208940373224034
784,1991,6,3330486708.71693,-0.03637342305617585,-0.04522192656809393
785,1991,7,3196345081.09397,0.03566355533403164,0.04724195125419189
786,1991,8,3346310461.74453,0.031127064558606612,0.027757553119095283
787,1991,9,3432003189.81592,0.008027569425873597,-0.011345871132833594
788,1991,10,3407970285.52389,0.024981233996133487,0.01710173933432486
789,1991,11,3468446568.04547,-0.02511684728184952,-0.0379266290835957
790,1991,12,3331570614.23342,0.03803397285480646,0.11210111014359071
791,1992,1,3718268759.98355,0.16196814431935427,-0.0025113681071373775
792,1992,2,3703994857.03961,0.05558278837194388,0.013655847632816152
793,1992,3,3752873990.60023,-0.015211742779081392,-0.023159920547934015
794,1992,4,3699153645.1399,-0.038738028593027045,0.01405327534523127
795,1992,5,3744080969.73506,0.002567855926700376,0.005756167106398369
796,1992,6,3755980655.13315,-0.042960377317282,-0.02008271585299772
797,1992,7,3703462833.88572,0.027422749923863534,0.040794362816967404
798,1992,8,3852206107.99951,-0.027132115838482664,-0.021167340214649423
799,1992,9,3760747554.27062,0.013790414609977304,0.01451067077179387
800,1992,10,3818645597.2002,0.02120740177968425,0.012445411304650126
801,1992,11,3862942488.41699,0.07556613439752832,0.04362319319299584
802,1992,12,4022521931.65124,0.03806931124520798,0.018153448317170463
803,1993,1,4116971627.50507,0.0696083883919995,0.011635057648275344
804,1993,2,4163855579.34378,-0.015719350676689774,0.003422941892706875
805,1993,3,4175692066.83903,0.02868528970451471,0.025673082028551078
806,1993,4,4302841126.53328,-0.018573447723523696,-0.028088373604023907
807,1993,5,4183081018.65267,0.04022849518000535,0.031024056726366704
808,1993,6,4309670294.47287,0.01246599085767059,0.005574122654563213
809,1993,7,4376630509.95927,0.012938226076191415,-0.001033664361806601
810,1993,8,4372068877.96484,0.04077352177357049,0.039644968638830276
811,1993,9,4540191296.18765,0.028715516539115592,0.0013812126897356108
812,1993,10,4562482465.92609,0.04092962649241691,0.016351961236727535
813,1993,11,4635714779.68718,-0.024637249735163895,-0.01616311953832455
814,1993,12,4559152542.35318,0.011803429920527063,0.018748557924155185
815,1994,1,4675255771.14334,0.049850203600749335,0.031134282086500785
816,1994,2,4820925168.33394,-0.0069552718335186905,-0.023322332407763872
817,1994,3,4707478216.77593,-0.04409328689205768,-0.04508583168481783
818,1994,4,4503025169.55209,-0.015632206674639573,0.009504890005978291
819,1994,5,4538776533.70572,-0.002155418294376256,0.008941485070331249
820,1994,6,4577353308.2749405,-0.028119913234682513,-0.02727778593944223
821,1994,7,4460459922.85034,0.014216625028327375,0.03090710353045176
822,1994,8,4595649531.68913,0.039328156569432365,0.04384402841142796
823,1994,9,4780373053.13265,0.007153471847825859,-0.019173822652425274
824,1994,10,4688650006.64393,0.0010266331857074487,0.017304116715625446
825,1994,11,4763261872.44233,-0.04345947978829448,-0.03657664740948169
826,1994,12,4575382478.94197,-0.012715995783744355,0.013020861097202283
827,1995,1,4629483744.8199,0.03156086656211651,0.02216622554193151
828,1995,2,4722441055.80198,0.03128102427392284,0.04027178239540692
829,1995,3,4902274669.15589,0.01839828370379114,0.026491750182923553
830,1995,4,5037605291.93622,0.02430005935509619,0.02551814240054111
831,1995,5,5157974059.65775,0.019428819709285925,0.03428639266635861
832,1995,6,5319375345.74845,0.054380224863707055,0.03188934685081347
833,1995,7,5498478129.31129,0.06060909117152467,0.04164402674287281
834,1995,8,5712255955.83245,0.0352559677155788,0.01017311709042503
835,1995,9,5774996740.12904,0.028466171968202607,0.03782083448922758
836,1995,10,6002043725.00865,-0.04421274191634903,-0.010418039067020688
837,1995,11,5946159397.39712,0.016730339283945142,0.04374426177861779
838,1995,12,6216859187.09495,0.007603182599058745,0.015207509416740735
839,1996,1,6322192661.845,0.02849855622741705,0.026823071230742235
840,1996,2,6482412939.31776,0.03669011721606775,0.01719566200371732
841,1996,3,6584785057.09801,0.026569288019250605,0.011294106477342794
